ID,name,Vermin,stars,votes,safety
106973303,Hot Pants,V4,3.5,12,""
106510558,Power of 12 (aka White Face),V10-,4,2,""
117337499,Tetelestai  (Aka the yardstick  Dyno),V10,4,1,""
109391183,River Chimney,V0,4,1,""
109057258,V4 Lip,V4,4,1,""
106510584,Black Body Spectrum,V3-,4,1,""
107695300,Felix,V6,3.5,11,""
109667392,Reanimator,V5,3.8,4,""
111933178,Doberman Dihedral,V2,3.6,5,""
107802771,Dynamic Plan SDS,V4-,2.6,21,""
108286553,Sunset Cruise,V5+,3.5,2,PG13
105764520,Whirlpool Arete,V7,3.2,6,""
109194127,Merotica,V4,3.2,6,""
111970897,New Funky President,V3,3.2,5,""
108306452,Black Beard,V3,3,6,""
112161887,Husky Traverse,V6,3,3,""
109431220,Warmup Traverse,V3,2.8,6,""
112069555,Aqualad,V3,3,2,""
108307065,V5,V5,3,2,""
108306461,Sapphires and Sabers,V4,3,2,""
119812735,Turkey and Brie Traverse,V2,3,1,""
107228079,Deset,V10,3,1,""
114519165,Narwal,V4,3,1,""
112161928,Bull Mastif,V6,3,1,""
108183968,3. Across The Bow V6,V6,3,1,""
109045534,V2,V2,3,1,""
108284602,V2 Water Groove Tube,V2,3,1,""
108306669,V5 Extension/Traverse,V5,3,1,""
108184012,V4 Traverse,V4,3,1,""
108284518,V3 Traverse,V3,3,1,""
108284551,V2,V2,3,1,""
106230549,Chum,V8-,2.8,4,""
108306987,V1,V1,2.8,4,""
108345709,V1,V1,2.8,4,""
106520864,Master of Puppets,V8,2.6,5,""
108184009,V2 Arete,V2,2.6,5,""
107671221,Right Flake,V1,2.7,3,""
106546820,"Don't Camp Here",V7,2.7,3,""
108381893,The Goal Post,V4,2.7,3,""
110736813,Inflammation Station,V3,2.7,3,""
107671272,American Hero,V3,2.7,3,R
108381876,The Ref,V0,2.4,7,""
111933118,"Jim's Arete",V4,2.5,4,""
108381888,Goal Line,V1,2.4,5,""
108381897,Punt,V0,2.4,5,""
108183961,2. Anchors Away V3,V3,2.5,2,""
108183884,Demon Dog,V4,2.5,2,""
107736373,Tap Dancer,V3,2.5,2,""
108306520,V0,V0,2.5,2,""
109117312,Moon Tide,V1,2.5,2,""
109418150,Tree Overhang,V2,2.5,2,""
108183955,1. The Stern,V2,2.5,2,""
108306544,V2,V2,2.5,2,""
108306662,V4,V4,2.5,2,""
108284496,V0,V0,2.5,2,""
107671212,Traverse,V4,2.5,2,""
109045647,Center,V2,2.1,7,""
108183873,3. V2,V2,2.1,7,""
108381903,Turf Toe,V2,2.3,3,""
109134999,Princeton,V1,2.3,3,""
108307062,V4,V4,2.3,3,""
108306606,V3,V3,2.3,3,""
110736837,Ranger Rick,V4-,2.2,6,""
108381868,Yardage,V0,2.2,5,""
108307055,V2,V2,2.3,4,""
108381883,Laces Out,V3,2.3,4,""
107671197,Left Seam,V2,2.2,5,""
108306470,Pyramid,V0,2.3,4,""
109057171,Traverse,V3,2.2,5,""
108183851,Backscratcher,V1,1.8,12,""
108183854,Gray Dihedral,V0,1.8,12,""
108307008,V0 Crack,V0-,2,6,""
108183843,Other Warm-up,V0,1.7,11,""
109057157,Left,V2+,2,5,""
107333230,Chick Problem,V0+,2,5,""
109117441,Felix finish,V3,2,3,""
109057052,V4,V4,2,3,""
109135004,Mountain Dog,V0,2,3,""
108306600,V2,V2,2,3,""
108306612,V1 Traverse,V1,2,3,""
111933142,Laeser Chicken,V2,2,2,""
108306645,V2,V2,2,2,""
108381827,Rightsoteric,V2,2,2,""
108284541,The Lump V1,V1,2,2,""
108306590,V0 Traverse,V0,2,2,""
108143810,2 V1,V1,2,2,""
108381863,Hash Mark,V0,1.7,7,""
114811384,Traversoteric,V2,2,1,""
108307049,V0 1,V0,2,1,""
107671177,Corner,V0,1.8,5,""
108381908,Slot Seat,V4,2,1,""
109045526,Low Traverse,V0,2,1,""
109117413,Funky Chicken,V1,2,1,""
109134992,Overhang,V3,2,1,""
108284590,V0 leaning crack,V0,2,1,""
109418136,Seam,V1,2,1,""
109134996,Seam,V2,2,1,""
109135013,Traverse,V3,2,1,""
108306655,V3,V3,2,1,""
108338710,V1,V1,2,1,""
108284525,V1,V1,1.8,5,""
106863757,Veggie Pile,V0+,2,1,""
111933131,Poodle Slab,V0,1.7,3,""
106546831,Scoop,V6+,1.7,3,""
106859098,Big Cat,V4,3.9,17,PG13
106658412,Hamburger,V4,2.8,38,""
106657881,Cheeseburger,V4,2.9,33,""
107122065,Hyperion Proboscis,V6,3.5,17,""
114381969,Outside Logs,V10-,3.4,14,""
105763515,Lip Traverse,V4,4,1,""
120702482,Logarithm,V12,4,1,""
114381974,Log Cabins,V12,3.6,5,""
106657890,Center Route (Corridor) aka Hall Pass,V0,2.9,19,""
109750100,Rebel Forces,V4,3.2,11,""
119585167,Eiger,V9,3.4,5,""
120454405,Prospectors (stand),V8,3.5,2,""
112777715,Sunny Side Up,V7,3.3,3,""
106666675,Linoleum aka Center Route Sultry,V2,3.2,6,""
114381954,Polishing a Turd,V6,3.2,5,""
114381873,Erosion,V10,2.9,10,""
107099053,Hyperion Arete,V3,2.4,20,""
114238343,Kneebar Pussy,V5,3,2,PG13
119137326,"Oliver Clark's Great Chewbacca Warrior Spirit Traverse",V3,3,2,""
118916362,Solitary Confinement,V2,3,1,""
119585112,Matterhorn,V11,3,1,""
118863023,Grotto Be Kidding Me,V2,3,1,""
114200263,Indiana Bones and the Pockets of Doom,V0,3,1,""
112083017,Epilithic Wave,V1,3,1,""
120595403,The Pandemic,V4,3,1,PG13
114381961,Wake of the Flood,V9+,2.8,4,""
112851199,Poop Deck,V0,2.7,3,""
106657866,Big Kitty Corner,V0+,2.7,3,""
120017188,Crack Saves,V0,2.5,2,""
106662839,Ben (Beh?) Slab,V0+,2.3,3,""
109750219,Hog Slapper,V3+,2.3,3,""
107121932,Egg Roof,V7,2.2,5,""
118312664,Super Size It,V2,2,5,""
119009703,"Eleanor ""Snuggs""",V1,2,3,""
119009642,Amelia Bean,V1,2,3,""
109750238,A River Runs Through It,V3,2,3,""
116593555,Soil Scientist,V1,2,2,""
119422951,Route 1,V2,2,1,""
119422979,Route 3,V2,2,1,""
119422964,Route 2,V1,2,1,""
112851148,Incider,V2,2,1,""
107385417,PW Traverse,V3,1.8,5,""
109750231,Dihedral,V0,1.8,5,""
106376860,Turd Burglar,V6,2,1,""
106376873,The Skin Tollbooth,V8+,2,1,""
106438889,The Captain,V5,3.1,83,""
106484362,Guiding Light A.K.A Round Up,V3,3.5,67,""
106444271,Flint Lock,V4,2.9,91,""
106438916,Marry Ann,V1,2.6,86,""
106453397,The Pearl,V7,3.6,49,""
106438979,Skipper,V5,3.2,55,""
106439214,Wisdom A.K.A. The Best Boulder Problem In Evergreen,V4,4,39,PG13
106508079,Flightless Pigeons,V1,2.3,72,""
106512416,Low Traverse,V4,2.7,64,""
106438971,Rescue,V5,3.1,56,""
106284745,V0,V0+,2.5,67,""
106733949,The Troll Cave,V3,3.2,48,""
106444231,The Plank,V2,2.3,60,""
106438893,Your Orders,V6,3.5,34,""
106331061,Thievery,V8,3.9,23,""
106331045,Huge Mammal,V6,3.2,37,""
106733714,Bloody Thumbs,V4,2.6,47,""
106453603,Prince Charles,V8,3.7,23,""
106439084,Castaway,V4,2.8,40,""
106507953,National Geographic,V0+,2,55,""
106471349,Conspire A.K.A. Spire West,V3,3.4,23,PG13
106256321,"Elephant's Trunk",V5+,3.3,26,""
106444191,The Crest,V1,2,51,""
106438934,Tropical Sea,V3,2.4,42,""
106468791,Anteater,V8,4,9,""
106331097,Energy,V5-,2.4,39,""
106490898,The Lukes... A.K.A. Loyalty To Skill,V4,3.8,11,""
106530370,Conspire Sit Start,V5,3.3,19,""
106414346,Work It,V1,2.6,33,""
106331053,Think Hides,V2+,2.6,32,""
106462897,The Sad Face,V2,2.8,28,""
106438926,Lagoon,V4,2.4,35,""
106491163,Wise Crack,V0,2.3,37,""
106491157,Cut Out The Craze,V2,2.7,29,""
106491225,Turbo Muhlet,V6,3.2,19,""
106471129,The Dagger (A.K.A. Sickle),V4,4,2,PG13
106471064,Rock Cheetah,V10,4,1,X
115448377,Miller Way,V4,4,1,""
106958866,Deadly Catch,V6,4,1,""
106490367,Sausage Nome aka Dead Marmot,V5,4,1,""
106485104,General Coloring,V0+,4,1,PG13
106364604,Scoop aka Pack-man,V7,3.1,18,""
106462390,Widower,V7+,3.7,6,X
106966408,Bruce Lee,V6,3.8,4,""
106507982,Say Cheese,V0,2,39,""
107257636,The Troll Pull,V2,2.5,29,""
106461383,Snarl,V1+,1.9,39,""
106951477,Pachydermous,V0,2.3,31,""
106254811,Slim Jim,V4,3.6,5,""
106463319,Tsunami,V9,3.7,3,R
106439220,Under Cover Brother,V9,3.7,3,PG13
110671320,Western Edge,V0,1.7,42,""
110671310,In Between Egg - Right,V2,2.3,31,""
106438920,Three Hour Tour,V8,3.4,7,""
106998070,Matt Damon Is Inside Of Marry Ann,V1,2.4,27,""
106444263,2nd Mate,V4,2.5,24,""
106471046,The Razor,V7,3.2,10,PG13
106491152,Inward Particle,V2,2.7,20,""
109808498,Western Mickersham,V6,3.4,5,""
108400255,The Business,V7,3.5,2,R
106122745,The Haus Toss,V4,2.9,13,""
106508155,TR Wall Left Route,V0+,2.3,25,""
106444209,Sun Baked,V2,2.3,26,""
106468858,Predator,V5,3,11,""
106438736,Double Socket aka Enter the Dragon,V5,3.3,3,X
108380732,In An Order That Would Surprise You,V2+,2.9,11,""
106471144,The Haus Rail,V3,3.3,4,""
106865021,Does Anyone Remember Lisa Loeb?,V5,2.5,19,""
106462414,They All Fall Down,V5+,2.8,13,""
106256343,Frosted Flakes,V2+,2.7,15,""
106733916,Discovery,V0,1.7,33,""
106491215,Right Brain,V3,2.4,20,""
116576568,Surf Rider,V7,3,5,""
114003468,Small Mammal,V5+,2.4,16,""
117889459,Holy Moly,V3+,3,4,""
106438975,Six-Hour-Ride,V3,2.9,7,""
106254862,Unknown,V2,2.9,7,""
106542716,Cross Walk,V3,3,4,R
106441508,Brain Storm,V1,2,23,""
106463332,Flow Stream,V2,2.6,11,""
106507893,T-Rex,V3,2.4,16,""
106122784,In Between Egg - Left V3,V3,2.4,16,""
107731147,Crucifix Dyno,V3,2.4,15,""
106471355,Spire Arete,V4,3,3,""
117877652,Con Artist,V6,3,2,""
118999482,First Edition,V4,3,2,""
120301688,Bloody Thumbs Traverse,V6,3,2,""
106705882,The Greater Illusion,V8,3,2,""
113841733,Left Problem,V3,3,2,""
109593364,"Jacob's Ladder",V5,3,2,""
107817633,Scallywag,V2+,3,2,""
117334151,Cheetah Wisdom,V9,3,1,PG13
106484366,The Piano,V8,2.8,5,""
120301714,All Beer and Skittles,V3,3,1,""
114003496,Huge Man,V10,3,1,""
116576517,Nat Geo Explorer,V4,3,1,R
118742454,Jax Tracks,V1-,3,1,""
112043153,Cyclops,V3,3,1,""
111653840,"Oh, Serena Direct",V4+,3,1,""
109522576,Against the Grain,V5,3,1,R
108232604,DoJo,V7,3,1,""
106439112,Mr. Heiney,V6,3,1,PG13
106586641,Pac-It,V8-,3,1,""
106438709,Skyjacked,V4,3,1,X
107383739,Butterfly Finish,V7,3,1,""
106490841,Extra Sausage Nome,V7,3,1,""
106462284,Conception Liquid,V2,3,1,""
107002573,Left Cheek,V4,3,1,PG13
106459617,(1+1) or (2+2) A.K.A. Roller Ball,V7,3,1,""
106490846,The Huas Nome,V8,3,1,PG13
106738732,Slouch Machine,V1,2.8,5,""
120656528,Roof Dyno,V9,3,1,""
120603798,Conquistador of the Useless,V6,3,1,""
106444236,Scurvy,V7-,2.6,8,""
115124927,Shadow Puppet,V2,2.8,4,""
106254922,Back Full of Barnacles,V1+,2.8,4,""
106462457,Early Manhood,V1,2.8,4,""
106586653,Gain & Loss,V1,2.8,4,""
112068971,Tide Pool,V0,2.6,7,""
108228193,Troll Rockover,V2,2.4,11,""
111867955,Flynt Flossy,V7,2.4,9,""
106439036,Island Hut,V3,2.5,8,""
116576614,Crack to Egg,V2,2.6,5,""
117264629,Reef Surfer,V7,2.6,5,R
106444244,Peg Leg,V0,1.7,22,""
109028991,Power Pellet,V4,2.7,3,""
106439058,Smoke Signals,V1,2.7,3,R
106462940,Lost,V5,2.7,3,""
106478987,Hit On The Head,V1,2.7,3,R
106491072,Able-Bodied,V1-,2,16,""
106718420,Hot off the Grill Dyno,V3,2.5,6,""
107428149,Face Right of Crack,V1+,2.2,13,""
106453390,Mr. Gibbs,V3,2.4,7,""
106331090,Less Than Thievery,V4+,2.4,7,""
114783889,"Beginner's Luck",V0,2.5,4,""
107253552,Salvador Nickles,V5,2.5,4,""
106462823,The Dish (A.K.A. Sardine),V3,2.5,4,""
106253729,"Peddy's  Crack",V1,2.5,4,""
107257766,The Troll Throw,V2-,2.1,12,""
106533881,Found,V1+,2.3,8,""
106254799,Flying High,V1,2.3,7,""
109635907,Treefort,V4,2.3,6,""
106462863,Hot Wax,V3,1.9,14,""
114442350,A Flogging,V3+,2.5,2,""
107052551,Stairway To Heaven,V5,2.5,2,R
106456903,Second Edition,V8,2.5,2,""
109808522,"Oh, Serena",V4,2.5,2,""
109587006,Medication,V5,2.5,2,""
106462853,Texture This,V4,2.5,2,""
106441491,Corner Service,V4,2.1,10,""
106832142,Keelhaul,V3,2,12,""
106457009,Candy Crack,V3,2.5,2,PG13
106438881,Dead Wood,V0+,1.5,21,""
106491170,The Grill,V0,1.5,21,""
111994498,Thurston Howell,V3+,2.1,9,""
106456832,Pac-Less,V1,2,11,""
106438873,"Ship's Prow",V4,1.8,13,""
109522926,"Slap 'em Down",V4+,2.1,7,""
118632254,Tropicana,V3+,2.3,3,""
106497750,The Muhlinator,V4,2.1,7,""
106512588,Ginger,V8,2.3,3,PG13
113923058,Unknown,V3,2.3,3,""
109762741,Black Key,V4-,2.3,3,""
106453786,Mr. Big,V0+,2.3,3,""
106485236,Reverse Transit,V2,2.3,3,PG13
107754025,"From Switzerland with Love, Mr. Hofmann",V1,2.2,6,""
106491207,Muhlaria,V4+,2.2,6,""
106462257,Trophy Pedestal,V0-,2.2,6,""
107065824,Chicken And Waffles,V5,2.2,5,""
109808516,Numero Tres,V1,2.2,5,""
109808490,Numero Uno aka Lerp,V3,2.3,3,""
106438903,The Mast,V2+,1.7,14,""
106438877,Coconut,V2,2,8,""
111994505,Mrs. Howell,V1,1.8,10,""
106491078,Irregular,V0-,1.5,15,""
111634185,Bloody Knuckles,V3+,1.9,8,""
106444253,Treason,V3,2,5,""
106461412,Stupefied,V2,2,5,""
106459600,Dazed Fly,V0+,1.9,7,""
108421713,Crystal Arete,V5,2,4,""
106490385,Mighty Nome,V0+,2,4,""
117714002,Hug Jugs,V0,2,3,""
106491186,Top-Heavy,V2,2,3,""
109808634,Slab Happy,V3,2,3,""
106824698,Flash Fried Dyno,V4,2,3,""
107088768,Fox Farm,V1,2,3,""
106738631,Multi-use  6,V3,2,3,""
113007105,Not Rex,V2,1.8,6,""
106733927,Amazon,V1+,1.5,13,""
108410485,Coconuts,V3,2,2,""
106461392,The Curb,V2,2,2,""
108400308,Window View,V3,2,2,""
106542725,Crossfire,V6,2,2,""
106453791,Colossal,V1,2,2,""
106530809,One Sweet Slab,V0,2,2,""
117589963,Beta Particle,V2+,2,1,""
118742461,Jax Attacks,V1+,2,1,""
119144266,Rounder,V1,2,1,""
119144234,Poker,V2,2,1,""
108701574,Championship Wrestling,V4,2,1,""
113841668,Gaston Problem,V2,2,1,""
107909313,Everyday Companion,V2+,2,1,""
106459580,Thrust First,V8,2,1,""
106535558,Shiver Me Timbers,V2,2,1,""
106471159,Recon,V7,2,1,""
106485253,Faith By Nature,V3,2,1,PG13
106459247,Route 66,V3,2,1,""
106454712,The Background,V1,2,1,PG13
106331331,Mr. Slim,V5,2,1,""
107002581,Right Cheek,V3,2,1,""
106459595,Pepper,V0,1.8,5,""
106459625,Acceleration,V5,2,1,""
106462446,Zero,V2,2,1,""
106586665,Multi-Use Traverse,V2,2,1,""
106483689,Looking Up,V0,2,1,PG13
106485091,Healing As A Result,V0,2,1,PG13
106438930,Beach Hut,V1,1.6,8,""
106491065,Suggestions For Use,V1,1.6,8,""
106491208,Take It To Work,V0+,1.5,10,""
106533869,Island Greeting,V1,1.8,4,""
109808506,Numero Dos,V2,1.8,4,""
107428164,Right of Guiding Light,V1+,1.8,4,""
106491192,Muhligan,V3,1.8,4,""
106471095,Plastic Art,V1,1.8,4,""
107554531,Existential Potential,V6,1.6,5,""
108079302,Unknown route,V1,1.6,5,""
107786751,Cannons & Muskets,V1,1.6,5,X
117638820,Lard,V0,1.7,3,""
115124954,Lieback Crack,V1,1.7,3,""
106438984,Kipper,V4-,1.7,3,""
109522888,Below the Deck,V4,1.7,3,""
106490870,Cause,V1,1.3,9,""
106438885,Cast-Out,V3,1.4,7,""
106491176,Suited To Sense,V0-,1.1,13,""
107052531,Scrambles The Death Dealer,V2,1.5,4,PG13
106471212,Vanished,V0,1.3,7,""
106459609,Cinnamon Motion,V0-,1.3,7,""
106438989,The Professor,V5,1.5,2,""
106441498,Assistance Left,V5,1.5,2,""
111634173,Think Big,V4+,1.3,3,""
106507943,Bull Commanche Nest,V1+,1.3,3,""
107052537,"Don't Break Again",V3,1.3,3,PG13
106535549,The Beginner Lines,V0-,1,5,""
117264696,Boogie Boarder,V2,1,3,""
118778179,"No One's Gonna Buy You a Big Wheel",V2+,1,2,""
111882640,Captain Bumpkin,V5,1,2,""
106444204,Barnacle,V1,1,2,R
106534138,Spire Traverse,V0+,1,2,""
119144291,The Flop,V0,1,1,""
109635942,Skinslap Right,V1,1,1,""
106438703,Spotless,V0+,1,1,PG13
106459676,Incline To Melt,V0+,1,1,""
106256577,Connecticut Yankees Fan,V2-,1,1,""
106257747,Hello Central,V2-,1,1,""
106478995,Loop-Hole,V0,1,1,PG13
117668831,Corn-oary Artery,V0,0,1,""
106053362,Squirming Coil,V5,3.5,119,""
106059274,Double Arete,V5,3.5,144,""
105755029,"Breashears' Crack",V2-,3,196,""
105999202,In the Beginning,V1,2.9,188,""
106042265,Slots,V4,2.8,96,""
105759288,Ghost Dance,V6,3.8,53,""
106035963,Upper Wisdom,V3,3,68,""
106042568,Part of A Warmup Traverse,V1+,2.4,102,""
105755119,Center or Regular Problem aka Fire and Ice Simulator,V1,2.5,75,""
106960102,Gypsy Devil,V1,2.2,101,""
105758449,Rupture,V6,3.7,49,R
105755116,Done Deal Dyno,V3,2.2,84,""
105999196,Deal Jams,V1+,2.1,133,""
105751066,Air Jordan,V5,3,61,""
111016579,Tofurkey,V1,3.1,55,""
108248961,Unknown -Warm up (The Jake),V1,2.4,69,PG13
111023986,Rite of the Devil,V4,2.8,56,""
114176490,Where is My Gummy Bear? (what my daughter called it),V3,2.9,49,""
105750886,Cytogrinder,V8,2.8,51,""
114171135,Super Phun Thyme,V3,3.3,35,""
106058147,Lono,V1,2.1,57,""
108592571,Arrowhead Arete (SDS),V10,3.9,16,""
106431531,Southeast Arete,V4,2.6,41,""
106610014,Tree Slab Dyno,V2,2.6,40,""
111737614,Cling Free,V5,3.5,20,""
106411718,Prow Problem,V6,2.7,36,""
105750979,Tendonitis Traverse,V5,2.1,46,""
106407310,Ghost Dance (crimp start),V7,3.5,16,""
110267609,Coaches Corner,V9,2.7,30,""
105758617,Purity Control,V10,3.5,13,""
113843219,The Morrison Traverse,V4+,4,2,R
108794247,Walk the Line,V8,4,2,""
106360387,Arrowhead Arete Low,V9,3.4,10,""
105750991,Air Loopis,V8,2.8,22,""
105751303,Missile,V5,2.9,21,""
111669818,Southwest Slots,V3+,2.4,29,""
111873161,No Laughing Matter,V0,1.7,42,""
105755125,Left Side Arete,V1,1.9,40,""
106042278,Super Slab,V2,2.9,17,""
112408859,Arrowhead Arete Stand,V6+,3.4,8,""
111780957,Free Hang,V1+,3.1,14,""
106054488,Contrivance,V4,2.1,34,""
106732075,Circus Trick,V2,3.2,12,""
105756004,Spike Mantel,V2,2.1,33,""
105763008,Low Traverse,V0,1.6,43,""
105754099,Full Wisdom aka Wisdom Simulator,V7,2.8,18,""
105754768,The High Traverse,V3,2.3,28,""
106522476,Cocaine Corner,V2,2.9,16,""
111670538,Left Arete,V5,3.3,6,""
118135067,"Tyson's Fury",V8,3.5,2,X
113785457,Seams High,V2,3.5,2,X
105999207,From Here Or There,V2,2.4,24,""
106058139,Epiphany,V5+,2.5,21,""
105755908,Nautilus Traverse,V3,2.3,25,""
108125875,Authenticity,V2,3.1,9,""
106504943,Midnight Express (aka CJMD),V8,2.7,15,""
106665916,Moon Child,V10,3.3,4,""
105852843,Proper English,V2-,3.2,5,""
111376618,The Left Crack,V0,1.6,36,""
107990226,Cargo Cult,V3+,2.1,25,""
111669805,Southeast Arete,V5,2.6,15,""
109744945,Evian,V3,2.6,14,""
111883533,Left Finger Traverse,V2,2.1,25,""
106207640,Squeezed,V3,2.8,10,""
112295239,Tofurkey Variation,V1-,2.3,20,""
111816201,Veggie Burger Arete,V1,2,26,""
106330509,Green Energy Traverse,V4,2.6,13,""
111737686,Call You,V0,2,24,""
111883607,Left Arete,V1,1.6,33,PG13
105761454,The Cockpit Crack,V1,2.1,22,""
106580733,Low Hanging Melons,V2,2.7,10,""
105754102,Pressure Sensitive,V8,2.9,7,""
106788836,Mr. Wiggles and Mr. Giggles,V1-,1.5,33,""
119491073,Helicopter Direct Start,V6,3,3,""
119657590,Sour Apple,V2,3,3,""
112177043,Funky Slab,V1-,3,3,""
105758656,"Hickey's V7",V7,2.7,9,""
118282031,Cannibal Dance SDS,V9,3,2,""
110217581,Hall & Oates,V8,3,2,""
111693254,Archimedes,V6,3,2,X
106717308,Friend to Fanboy,V10+,3,2,PG13
112085988,Arrowhead Finger Crack,V1,2.5,11,""
111501846,The Holdout,V9,3,2,PG13
112085880,Little Block Heelhook Traverse,V2,3,2,""
106263121,Make My Day,V3+,2.6,10,""
113785630,The Void,V13,3,1,""
119123083,The Doubloon,V6,3,1,""
116156160,Fantasia,V13,3,1,""
106360727,Dionysian Ecstasy,V7,2.8,5,""
107138068,Buttery Justice,V10+,3,1,""
111575389,Hairy Scary Direct,V4,3,1,X
112085943,Finger Bars Traverse,V1,3,1,""
109458508,Return to Dirt,V7,2.5,10,""
105750889,Revlon,V6,2.5,11,""
106138224,"Holloway's Route",V7,2.7,6,""
106263115,Magnum Force,V5,2.7,6,""
106577266,Sweet Nectar aka Meet George Jetson,V4,2.6,7,""
108003611,Morrison Dihedral,V0+,2.5,8,R
106431521,God Created Crimps,V5,2.1,15,""
108928076,Blood Moon,V3+,2.7,3,PG13
106266393,Upper Magnum-Right,V1,2.7,3,PG13
106100345,Extra Otis,V11,2.5,6,""
112234331,*Unknown* Right of Squirming Coil,V3,2.5,6,""
106523033,Aretable Bowel Syndrome ABS,V3,2.3,9,""
112101987,Warmup Pockets,V0,2.1,13,""
111751996,Corner,V0,1.8,18,""
112088591,Wave Hugging,V4,2.5,4,""
106763759,Twist and Shout,V4,2.5,4,X
111366953,East Face Jug,V1,1.7,20,""
106035318,Refracted,V4,2.4,5,""
108479592,Ice Truck Killer,V3-,2.3,8,""
106122825,Little Wing,V3,2.4,5,""
106566743,West Face of 5.8 Boulder,V0,1.7,20,""
106970205,"You Say It's Your Birthday",V1,2.4,5,""
106804623,"Straight Up Now, Tell Me",V2,2.3,6,""
107499915,Mono,V1,2.1,11,""
106035326,Suburban Skyline,V1,2.1,11,""
106771614,The Bourne Ultimatum,V3,2.3,6,""
119675917,Nuclear Warhead,V9,2.5,2,""
111261252,Offwidth,V1,2,12,""
105750958,"Willow's Wart",V5,2,12,""
106266388,Upper Magnum,V5,2.5,2,R
106566747,West Arete,V0,1.7,18,""
105758733,Pop Goes The Weasel,V9,2.1,9,""
106044154,Easy Cracks,V0,2,10,""
105758811,Center Route,V10,2,10,""
106360365,Known Secret,V8,2.3,3,""
106771602,Layback on Matt Damon,V0,2.1,7,""
106044164,Little Ledges,V2-,1.8,14,""
112177017,Funky Groove,V0,2.3,3,""
109189816,"Sailor's Delight",V3,2.3,3,PG13
106264282,The Gauntlet,V7,2.3,3,""
106577326,Face Right of High Gravity,V2+,2.2,6,""
106368913,Balancing Act,V4,2.3,4,""
106264270,Psuedo Magnum,V4,2.3,4,""
106333512,Cold Fusion,V5,2.3,4,""
106264313,Bronco Billy,V5,2.3,4,""
111809075,South End,V2,1.8,13,""
107499927,Gaston,V1+,1.9,10,""
106630600,Pinche Arete,V3,1.9,10,""
105759780,Tree Dyno,V2,2,7,""
106397046,Geo Thermal,V5,2,7,""
106042454,Path of Most Resistance,V3+,1.9,9,""
111349822,Nemo,V0,1.7,13,""
115785997,Bubba Direct,V6,1.8,10,""
111349847,League,V0,1.8,10,""
106771609,Spooning Matt Damon,V1,2,6,""
106523012,Crimp variations,V4,2,6,""
106523018,Finger Dimple,V3,2,6,""
106124081,Do It,V1,2,6,""
108187703,Mosquito Frito,V2,1.6,14,""
105755122,Roof Problem,V2,1.7,12,""
110662589,Unknown V3,V3,2,5,""
106771590,Traversing Matt Damon,V1,2,5,""
106665925,Black Heart,V9,2,4,""
112088548,Corner Crack Left of Arrowhead Arete,V2,2,4,""
106426954,Keeping Up With The Joneses,V9,2,4,""
106330516,Super Sloper,V5,2,4,""
106418439,Sleestack,V5,2,4,""
105761466,Traverse Left,V0,1.5,13,""
112085916,Back of the Arrow Arete,V1,2,3,""
106499413,Magic Johnson,V8,2,3,""
118156100,Slots Traverse,V7,2,2,""
116618525,Bourne Identity,V4-,2,2,""
106360348,Terribilitá,V4+,2,2,""
111690018,Unknown/The South,V4,2,2,""
110217595,Maneater,V4+,2,2,""
107990185,Left Side,V3-,2,2,""
106970234,38 Special,V3,2,2,""
107990197,Center,V3,2,2,""
107990168,North Slabs,V0,2,2,""
111841666,Crescent Toes,V1,1.7,7,""
120541279,Refusal to Boulder,V3,2,1,""
119137309,Unknown V4,V4,2,1,""
112408849,Deal Jams Sit,V5,2,1,""
112234350,Triangle Slab,V0,1.8,5,""
117778173,Tamale Junction,V0+,2,1,""
118785255,"The Mountains Are Calling, And I Must Go (John Muir)",V4+,2,1,PG13
119921406,Oceans Eleventh,V2,2,1,""
118783306,Mastering Identity,V2+,2,1,""
118748441,High Step,V3+,2,1,X
118748418,Side Project,V2+,2,1,""
112177093,Chumps Overhang,V3,2,1,""
106124073,"Lichen' It",V5,2,1,""
105751312,Some Biceps Are Bigger Than Others,V6,1.8,5,""
106747903,Despair,V6,2,1,""
106264864,Two Mules for Sister Sarah,V5,2,1,""
105759759,McTwist,V3,1.5,11,""
106522561,Regular or Goofy,V1,1.8,4,""
105756001,Spike Arete,V2,1.7,6,""
106504830,Atomic,V6,1.8,4,""
111067572,South Face,V0+,1.3,12,""
106334990,Diesel,V2,1.6,5,""
106788762,"Sit, Stay, Send",V0,1.7,3,""
106970229,"Well, It's My Birthday, Too",V1,1.7,3,""
106266400,Point Percy at the Porcelain,V3,1.3,8,""
118186848,Lazy Edge,V0-,1.5,2,""
118858157,Sour Wine,V1-,1.5,2,""
107990118,Fearful Symmetry,V3,1.5,2,""
106196585,Kwajh aka. Troll,V8,1.5,2,""
107188902,Red Ryder,V0,1.5,2,""
106266352,Gumby Filter,V7,1.5,2,""
106265982,Crank Like an Egyptian aka.C.P.R.,V7,1.3,3,""
106265992,Grape Ape,V8,1.3,3,""
106333497,Magic Trick,V5,1.3,3,""
106366852,Sloper Traverse,V3,1.3,3,""
106519452,Unnamed Tunnel 1 Highball,V2,1.3,3,""
106371608,Fission,V4,1.3,3,""
106263095,Axl Rose,V3,1.3,4,""
105751306,Electric Nork,V5,1.3,4,""
106771622,Ben Affleck,V1,1,6,""
106630605,Graduated Slopers,V4,1,3,""
105754105,The Occasionalist,V8,1,3,""
